date_created,message
2019-11-01 01:51:17,"RT @Trumptweets2020: Governor #Newsom:
So SAD to hear about the #WILDFIRES raging across #California!
I’d LOVE to help out, but first I nee…"
2019-11-01 01:49:27,RT @chris24v: Hard to capture the vastness of the devastation from the Cariboo #wildfires @SD27_CC https://t.co/ooJrjMo6NL
2019-11-01 01:47:48,"RT @ImagineLearning: Amazing News! 

In just 2 short days, Imagine Nation math students generously donated 12.5 million math points for a t…"
2019-11-01 01:44:39,RT @BeyondType1: Evacuation orders are in place for many in Southern California. If you live with diabetes and live somewhere impacted by #…
2019-11-01 01:44:20,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-11-01 01:42:17,"RT @KQEDscience: Lots of people are asking if California has become “unlivable"" because of wildfires.

Our reporters have asked this questi…"
2019-11-01 01:40:22,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 6:30 PM. Please note conditions are subject to change…"
2019-11-01 01:40:12,Wildfire northwest of Moorpark #wildfires #moorpark https://t.co/l1p9xR5Fmi
2019-11-01 01:38:20,Wildfire growing northwest of Moorpark #wildfires #moorpark
2019-11-01 01:31:55,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 6:30 PM. Please note conditions are subject to change…"
2019-11-01 01:28:41,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 6:30 PM. Please note conditions are subject to change…"
2019-11-01 01:28:06,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 6:30 PM. Please note conditions are subject to change…"
2019-11-01 01:27:40,"#TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 6:30 PM. Please note conditions are subject t… https://t.co/Iuj7CLHXzO"
2019-11-01 01:26:11,This is the only story out of #California I've seen where any entity in the whole of the state used foresight and p… https://t.co/kw3pJPDKLV
2019-11-01 01:22:08,"Insuring California' #Firestorms...
Underwriting courage required. 
#wildfires #California #riskmanagement… https://t.co/HFlwk84WtB"
2019-11-01 01:21:32,"@nowthisnews .... and now #Brazil is on #fire 

🔥⚠️🔥⚠️🔥⚠️🔥⚠️🔥⚠️🔥

#wildfires 
#californiawildfires… https://t.co/Vf011STA9i"
2019-11-01 01:20:41,"RT @LoveLindaWang: 🔴🇺🇸Pt3 @realDonaldTrump sir There are currently 12 #wildfires burning in #California 
#SuspiciousCriminalAct #Arson in #…"
2019-11-01 01:20:02,"BBC News - #Brazil #wildfires: Blaze advances across #Pantanal wetlands https://t.co/g7bw00Ep19 ""A 50 kilometre-lon… https://t.co/KXoV1VzTPB"
2019-11-01 01:18:49,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-11-01 01:15:31,"RT @MrJonBurk: This is all I need today....

#nature #californiawildfires #California #wildfires #SaturdayMorning https://t.co/a9VDCacVwG"
2019-11-01 01:12:53,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-11-01 01:12:22,RT @lapublichealth: #SmokeAdvisory: Unhealthy Air Quality Declared due to Smoke from #Wildfires Burning in the Region. Areas include: Porti…
2019-11-01 01:11:29,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-11-01 01:09:56,"RT @HumaneSociety: Our Animal Rescue Team has deployed to #California to assist areas affected by the devastating #wildfires.

Your support…"
2019-11-01 01:07:26,RT @atornetta: .@MLB @astros @Nationals #Game7 thanks for helping those impacted by recent #wildfires #CAWildfires @RedCross https://t.co/Z…
2019-11-01 01:07:14,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-11-01 01:06:23,RT @Vino101net: CA #Wildfires: How to Best Help Wine Country https://t.co/bwa1098DQi via @1winedude
2019-11-01 01:06:23,RT @evankirstel: A driver on the 405 in Southern California captured terrifying footage of the aggressive #GettyFire. #CaliforniaFires  #wi…
2019-11-01 01:05:33,RT @Keeling_curve: .@Scripps_Ocean climate scientist Richard Somerville takes a cue from Jewish leader Hillel on how to think about #wildfi…
2019-11-01 01:04:54,#Breaking #California #powershutoff #PGEshutoff  California Fires #wildfires #Update #LA #westcoast https://t.co/ybFGyEapfH
2019-11-01 01:03:05,RT @USGSLandsat: #Wildfires impacting critical koala habitat on #Australia's east coast are seen in this recent gap-filled #Landsat 7 image…
2019-11-01 01:01:37,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-11-01 01:00:36,#RxOpen is turned on for #California. Use this free pharmacy map at https://t.co/2TxueTSreo to locate open pharmaci… https://t.co/VomnQX1497
2019-11-01 00:59:25,Brazil wildfires: Blaze advances across Pantanal wetlands https://t.co/GkZInipnSk #Heatwave #Wildfires
2019-11-01 00:59:24,Disabled Seniors Say They Were ‘Abandoned’ For Two Days During California Wildfires https://t.co/0alVuIZ61z #Heatwave #Wildfires
2019-11-01 00:59:24,Goats help save Reagan library from Simi Valley Wildfire https://t.co/iLwxwm85h4 #Heatwave #Wildfires
2019-11-01 00:59:24,Southern California endures second straight day of wind-stoked wildfires https://t.co/YTdxtPOKKl #Heatwave #Wildfires
2019-11-01 00:58:37,"RT @iiiorg: 19 million Californians remain under #RedFlag warnings as #wildfires ravage the state. In Northern California, the #KincadeFire…"
2019-11-01 00:56:57,Thank you to all the firefighters and volunteers battling all the fires 24/7 in CA. Praying for the fire victims an… https://t.co/JB4uEYaChl
2019-11-01 00:56:21,RT @USGSLandsat: #Wildfires impacting critical koala habitat on #Australia's east coast are seen in this recent gap-filled #Landsat 7 image…
2019-11-01 00:55:26,"19 million Californians remain under #RedFlag warnings as #wildfires ravage the state. In Northern California, the… https://t.co/fFe5FYrIHS"
2019-11-01 00:50:36,RT @sagaftraFOUND: We’ve activated our Disaster Relief Fund for @sagaftra members who’ve been affected by the California #wildfires. If you…
2019-11-01 00:46:56,"RT @allieacts: Heads-up from @sagaftraFOUND: If you are a SAG-AFTRA member impacted by the #wildfires, please visit https://t.co/V0EV9uRBi4…"
2019-11-01 00:45:55,RT @lapublichealth: #SmokeAdvisory: Unhealthy Air Quality Declared due to Smoke from #Wildfires Burning in the Region. Areas include: Porti…
2019-11-01 00:45:46,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 5:30 PM. Please note conditions are subject to change…"
2019-11-01 00:45:40,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 5:30 PM. Please note conditions are subject to change…"
2019-11-01 00:45:29,#SmokeAdvisory: Unhealthy Air Quality Declared due to Smoke from #Wildfires Burning in the Region. Areas include: P… https://t.co/KH4Stah9lg
2019-11-01 00:44:00,"RT @DrSoniaAngell: Here's some ideas on how we can help our #kids weather wildfires and power shutoffs. 
#children #wildfires #traumainform…"
2019-11-01 00:41:54,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 5:30 PM. Please note conditions are subject to change…"
2019-11-01 00:41:26,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 5:30 PM. Please note conditions are subject to change…"
2019-11-01 00:41:22,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-11-01 00:39:12,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 5:30 PM. Please note conditions are subject to change…"
2019-11-01 00:33:01,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 5:30 PM. Please note conditions are subject to change…"
2019-11-01 00:32:26,"RT @CaltransHQ: #TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 5:30 PM. Please note conditions are subject to change…"
2019-11-01 00:31:17,"#TrafficAlert: Fire related State Hwy. Closures - Thurs., Oct. 31st @ 5:30 PM. Please note conditions are subject t… https://t.co/Hu5qlafCU7"
2019-11-01 00:29:36,"RT @chriscartw83: More fire news
less forests 
More co2 and Ch4
Endless litany 

#ClimateCrisis #climatestrike #ClimateAction #climatechang…"
2019-11-01 00:28:47,Just because we live in the beautiful (and rainy) #PNW doesn't mean we should forget about the danger of #wildfires… https://t.co/rwQjXoyWcs
2019-11-01 00:28:18,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-11-01 00:24:55,"RT @Simpliphipower: W/widespread #poweroutages &amp; raging #wildfires in California, we’re proud to call @boxpowersystems our partner! Their e…"
2019-11-01 00:24:16,RT @W4W_Global: @AleZ2016 #USA:  A #Horse🐎 is being hailed a hero after it ran back into a treacherous situation to save his/her fellow #Ho…
2019-11-01 00:23:34,RT @chooselovetoday: Community #Poll RE-TWEET #TheTruthCommunity #truthers #truth #WildFires #DirectedEnergyWeapons #HAARP #WeatherModifica…
2019-11-01 00:23:07,"RT @chriscartw83: More fire news
less forests 
More co2 and Ch4
Endless litany 

#ClimateCrisis #climatestrike #ClimateAction #climatechang…"
2019-11-01 00:22:15,"A friend shared this pic! @PGE4Me lines, fire and all! Nailed it! #wildfires #halloween https://t.co/BcAzsFsJMZ"
2019-11-01 00:21:41,#California #wildfires: #Idaho sending firefighting assistance to battle destructive blazes |… https://t.co/lUiQxG2af6
2019-11-01 00:21:36,"More fire news
less forests 
More co2 and Ch4
Endless litany 

#ClimateCrisis #climatestrike #ClimateAction… https://t.co/awMw9CQE6v"
2019-11-01 00:16:10,"RT @allieacts: Heads-up from @sagaftraFOUND: If you are a SAG-AFTRA member impacted by the #wildfires, please visit https://t.co/V0EV9uRBi4…"
2019-11-01 00:15:56,"RT @pdeppisch: #Canada: A group of young people filed a complaint against the state for supporting fossil fuels.
#ClimateJustice #Recovery…"
2019-11-01 00:14:55,RT @GonnaFry: Avoid California power shutdown with  certified solar homes from SunPower? #wildfires #ClimateAction #CaliforniaFires #Califo…
2019-11-01 00:14:28,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-11-01 00:13:36,RT @SkywellWater: Our thoughts and prayers are with our fellow Californians dealing with the fires across the state. We thank our hero fire…
2019-11-01 00:13:05,"RT @GQRinsights: Earlier this month, to prevent and contain #wildfires over 2 million people had their power cut by the state's biggest uti…"
2019-11-01 00:12:50,"#housingcrisis and #wildfires are intertwined.  #californiaisburning

https://t.co/v9eK5DWgzS"
2019-11-01 00:12:26,"RT @SusanGarren: THE POLAR BEAR
Inspired by Seren Roberts
the polar bear is unaware the reason why its hunting ground is de-freezing
unlike…"
2019-11-01 00:12:21,"RT @SusanGarren: The #Earth🌎 is the #mother of all #people &amp; #AllPeople should have #EqualRights upon it. 
#ChiefJoseph  #ClimateCrisis🔥…"
2019-11-01 00:12:11,"RT @GQRinsights: Earlier this month, to prevent and contain #wildfires over 2 million people had their power cut by the state's biggest uti…"
2019-11-01 00:11:13,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-11-01 00:10:26,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-11-01 00:09:02,"RT @Shanka_Potomus: ""It never rains in Southern California"". Apparently, Albert Hammond knew this back in 1973. There is no climate crisis,…"
2019-11-01 00:08:51,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-11-01 00:08:03,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-11-01 00:08:02,"Seriously. 

Five hundred goats save the Ronald Reagan library from #wildfires

https://t.co/i1nYrMcNZ5"
2019-11-01 00:06:50,"RT @allieacts: Heads-up from @sagaftraFOUND: If you are a SAG-AFTRA member impacted by the #wildfires, please visit https://t.co/V0EV9uRBi4…"
2019-11-01 00:06:15,"RT @DrSoniaAngell: Here's some ideas on how we can help our #kids weather wildfires and power shutoffs. 
#children #wildfires #traumainform…"
2019-11-01 00:06:12,Our thoughts and prayers are with our fellow Californians dealing with the fires across the state. We thank our her… https://t.co/a8mcdaK4Z4
2019-11-01 00:05:59,"Earlier this month, to prevent and contain #wildfires over 2 million people had their power cut by the state's bigg… https://t.co/VGNqyS2GHY"
2019-11-01 00:03:20,"The #46Fire was reported at 12:39 a.m., minutes after the car crash, and was pushed by gusts reaching 25 mph.
An ho… https://t.co/uAwvQ6hoB8"
2019-11-01 00:01:48,"Losing access to cell phone service when power is out due to #wildfires puts emergency responders, public at risk |… https://t.co/Soo8EMhOFP"
2019-11-01 00:01:45,"RT @CCLSVN: #Halloween19 Reading: #Wildfires: ""Forced out of my house for the first time, I caught a glimmer of what the fire refugees I’ve…"
2019-11-01 00:01:42,"RT @is_keelu: Airstrike Firefighters LLC
Lockheed P-3A Orion 
Spotted S/W of Sacramento, #California 

#N923AU #AerialFirefighting  #wildfi…"
2019-11-01 00:01:03,Such good ideas here! Residents of a small community making themselves safer from #wildfires. This project also imp… https://t.co/4TIA1Goy9L
2019-11-01 00:00:47,"As the #wildfires continue to spread, threaten safety and cause damage, HUB is here for you. Our mobile-friendly Re… https://t.co/03EngwCN0g"
2019-10-31 23:59:58,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-10-31 23:59:17,"RT @Terrence_STR: #EasyFire in Simi Valley - Not All Heroes Wear Capes! Thoroughbred  goes back into the blaze to get his family. 

This vi…"
2019-10-31 23:55:52,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 23:53:41,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-10-31 23:52:52,"RT @wildfiretoday: Elevated fire danger to continue on Friday in southern California.
#wildfires https://t.co/r4Q07WOi94 https://t.co/i78Ay…"
2019-10-31 23:51:04,"Thoughts? San Francisco:: Wildfires, Smoke Disrupt… https://t.co/KuxHGIRWOL #Family #Halloween #Local #News #Wildfires @HainesForSF 2020"
2019-10-31 23:49:41,"RT @wildfiretoday: Elevated fire danger to continue on Friday in southern California.
#wildfires https://t.co/r4Q07WOi94 https://t.co/i78Ay…"
2019-10-31 23:49:22,Sad happenings in CA. #wildfires #savecalifornia https://t.co/B6LOfCIHk2
2019-10-31 23:49:10,"RT @wildfiretoday: Elevated fire danger to continue on Friday in southern California.
#wildfires https://t.co/r4Q07WOi94 https://t.co/i78Ay…"
2019-10-31 23:48:57,"Airstrike Firefighters LLC
Lockheed P-3A Orion 
Spotted S/W of Sacramento, #California 

#N923AU… https://t.co/OBhVR95fI8"
2019-10-31 23:48:48,"RT @wildfiretoday: Elevated fire danger to continue on Friday in southern California.
#wildfires https://t.co/r4Q07WOi94 https://t.co/i78Ay…"
2019-10-31 23:48:35,"Elevated fire danger to continue on Friday in southern California.
#wildfires https://t.co/r4Q07WOi94 https://t.co/i78AydC7nF"
2019-10-31 23:48:00,"Featuring an interview with @Columbia climate scientist @peedublya, one of our 2016 Fellows, who explains the compl… https://t.co/MxHkckfX3l"
2019-10-31 23:47:09,Choosing a Reputable Rescue Group - RedRover https://t.co/MHLvCIn8jX #help #CA #wildfires
2019-10-31 23:47:03,RT @sagaftraFOUND: We’ve activated our Disaster Relief Fund for @sagaftra members who’ve been affected by the California #wildfires. If you…
2019-10-31 23:44:29,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 23:40:31,"RT @Trumptweets2020: Governor #Newsom:
So SAD to hear about the #WILDFIRES raging across #California!
I’d LOVE to help out, but first I nee…"
2019-10-31 23:38:51,"RT @ladailynews: Multiple #wildfires are burning throughout Southern California, forcing #evacuations &amp; closing freeways. Here’s what we kn…"
2019-10-31 23:36:20,"RT @CFPUP: ""... California is nearing the logical limits of progressive adventurism in policy and politics.""

https://t.co/WhdIBIoCPK

#Cal…"
2019-10-31 23:35:58,It smells like a god damn barbecue out here #wildfires
2019-10-31 23:35:41,"RT @KQEDscience: Lots of people are asking if California has become “unlivable"" because of wildfires.

Our reporters have asked this questi…"
2019-10-31 23:33:40,"Heads-up from @sagaftraFOUND: If you are a SAG-AFTRA member impacted by the #wildfires, please visit… https://t.co/jtsnTKNRRp"
2019-10-31 23:32:34,"RT @CCLSVN: #Halloween19 Reading: #Wildfires: ""Forced out of my house for the first time, I caught a glimmer of what the fire refugees I’ve…"
2019-10-31 23:32:30,"RT @TheParanormQ: I can’t believe #California hasn’t figured out that if they just banned these #wildfires, they would stop happening. 
#Ca…"
2019-10-31 23:30:05,"""... California is nearing the logical limits of progressive adventurism in policy and politics.""… https://t.co/jNjVgPWePr"
2019-10-31 23:29:36,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 23:28:02,"FutureDanger Indicator: WILDFIRES LAY WASTE
HeatMap Column 4&gt; https://t.co/fBHAInI06I
 #Wildfire  #Wildfires… https://t.co/UswA3bkuEA"
2019-10-31 23:27:00,RT @kcopesgerbitz: Will be interesting to review the progress in #BC in response to #wildfires so far. The question remains as to whether i…
2019-10-31 23:26:35,"#halloween2019  Devil winds driving California Fires 
This is the Fire Tracker Map 
#wildfires #Breaking 
News… https://t.co/V8QUqCsSVb"
2019-10-31 23:21:43,"#Inmates Help Battle #California #Wildfires, but Are Often Denied Firefighting Jobs After Prison Release https://t.co/7HqMXTrhiN via @ktla"
2019-10-31 23:18:20,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 23:18:16,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 23:17:00,RT @TeladocHealth: California we’re here to help. @Teladoc is providing free health visits to those displaced or impacted by the wildfires.…
2019-10-31 23:15:48,"California: hellish week for millions - devastating combination of fierce winds, dry conditions with daily fires, e… https://t.co/zB6CChzaJx"
2019-10-31 23:15:32,#wildfires are top of mind for Californians. Read about a fire chief's firsthand insights and new approaches in eme… https://t.co/9Rb8SWLstw
2019-10-31 23:14:58,"RT @NeilDufty: Floods in Africa, wildfires in Australia and USA this week, only some of the news in Today in disaster resilience (1 Novembe…"
2019-10-31 23:14:39,RT @EcoWatch: More than a dozen #wildfires ignited around #LosAngeles Wednesday as strong Santa Ana winds prompted the National Weather Ser…
2019-10-31 23:14:33,"RT @KQEDscience: Lots of people are asking if California has become “unlivable"" because of wildfires.

Our reporters have asked this questi…"
2019-10-31 23:14:25,"RT @KQEDscience: Lots of people are asking if California has become “unlivable"" because of wildfires.

Our reporters have asked this questi…"
2019-10-31 23:12:13,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 23:12:05,"Lots of people are asking if California has become “unlivable"" because of wildfires.

Our reporters have asked this… https://t.co/cslTLgQHI5"
2019-10-31 23:11:47,CA #Wildfires: How to Best Help Wine Country https://t.co/bwa1098DQi via @1winedude
2019-10-31 23:10:23,"From Simi Valley to wine country, extreme winds and explosive #Wildfires maintain hold on #California  https://t.co/uOWUvBhikZ @latimes"
2019-10-31 23:09:14,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-10-31 23:09:07,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 23:08:28,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-10-31 23:07:40,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-10-31 23:05:40,RT @W4W_Global: @AleZ2016 #USA:  A #Horse🐎 is being hailed a hero after it ran back into a treacherous situation to save his/her fellow #Ho…
2019-10-31 23:04:02,RT @sagaftraFOUND: We’ve activated our Disaster Relief Fund for @sagaftra members who’ve been affected by the California #wildfires. If you…
2019-10-31 23:00:27,News Briefs: Oct. 31 https://t.co/CaNJV3ispL #newsbriefs #oilspill #wildfires https://t.co/pTRfo5PsnD
2019-10-31 23:00:02,"From the ground, the scenes of California’s #wildfires are terrifying, but looking down from high above reveals the… https://t.co/sJtE9z7GeV"
2019-10-31 22:58:32,RT @AOECOIN: Wind Turbines are sparking more #wildfires in #California &amp; #PGE is getting the blame. Its also being blamed on #Climatechange…
2019-10-31 22:57:41,RT @NASAJPL_Edu: California's wildfire season is getting longer and more destructive. Find out what's to blame and learn more about the cau…
2019-10-31 22:57:04,"RT @NineInchBride: As #ClimateCrisis-Fueled Fires Rage, Fears Grow of an 'Uninhabitable' California
https://t.co/ir2ZmRmkMu
With #Wildfires…"
2019-10-31 22:56:33,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:54:43,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 22:54:10,RT @CityofHesperia: Wildfire season is here and now is the perfect time to get out and create #DefensibleSpace around your property. Defens…
2019-10-31 22:54:09,"RT @Terrence_STR: VIDEO: Residents forced to evacuate in Canyon Country, California, as the #TickFire quickly grew in size. #wildfires 

If…"
2019-10-31 22:52:22,"RT @imnomadus: Latest PG&amp;E news: 5 fires started in the last week caused by PG&amp;E - SFGate

#PGE #PGEArson #PGEshutdown #PGECrimes #PGnE #PG…"
2019-10-31 22:50:52,RT @CityofHesperia: Wildfire season is here and now is the perfect time to get out and create #DefensibleSpace around your property. Defens…
2019-10-31 22:49:45,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:48:38,"Smokey changed his slogan. ""Only you can prevent #wildfires
And one tool to prevent them is #prescribedfire !!! https://t.co/AvE2VWW4b4"
2019-10-31 22:47:59,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 22:47:58,"RT @NineInchBride: As #ClimateCrisis-Fueled Fires Rage, Fears Grow of an 'Uninhabitable' California
https://t.co/ir2ZmRmkMu
With #Wildfires…"
2019-10-31 22:47:46,My road trip begins with a Bart ride to 🚇 Oakland &gt; 🚗 LA &gt; 🚗 Palm Springs. I brought my #AwairOmni to check… https://t.co/9RGu0ZqHzR
2019-10-31 22:46:22,RT @Saddleworthnew2: Orders brought in time for the firework season to save our moorlands from fire. Read more on Saddleworth Life website…
2019-10-31 22:42:02,"RT @Terrence_STR: VIDEO: Residents forced to evacuate in Canyon Country, California, as the #TickFire quickly grew in size. #wildfires 

If…"
2019-10-31 22:40:28,"RT @gustiecreative: Throughout California #Wildfires have sent more than 200,000 people fleeing from their homes and @musicforrelief is res…"
2019-10-31 22:39:07,"A firefighter looks on at  #easyfire fire in Simi Valley, CA. There was nothing “easy” about this fire fight!… https://t.co/ntclbb8CNq"
2019-10-31 22:39:01,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 22:38:53,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 22:37:23,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 22:36:42,RT @AOECOIN: Wind Turbines are sparking more #wildfires in #California &amp; #PGE is getting the blame. Its also being blamed on #Climatechange…
2019-10-31 22:36:09,"RT @dpla: Thanks to an aggressive response from first responders, the @Reagan_Library has been kept safe from the CA #wildfires. Want to se…"
2019-10-31 22:35:50,RT @W4W_Global: @AleZ2016 #USA:  A #Horse🐎 is being hailed a hero after it ran back into a treacherous situation to save his/her fellow #Ho…
2019-10-31 22:35:30,"@Travelnpack @pulte @POTUS I don't think my governor nor senator did anything.
I'm not a Californian citizen. I car… https://t.co/VLChrsUZFw"
2019-10-31 22:33:50,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:32:05,"""It never rains in Southern California"". Apparently, Albert Hammond knew this back in 1973. There is no climate cri… https://t.co/LeOaeIrqKN"
2019-10-31 22:31:57,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-10-31 22:30:04,"Fall means pumpkin-spiced heaven for some, wildfires for others https://t.co/KbTc5dfWzQ via @AmesAIHAgr 
#wildfires #safetymatters"
2019-10-31 22:29:43,"Here's some ideas on how we can help our #kids weather wildfires and power shutoffs. 
#children #wildfires… https://t.co/VbT9GJSiJr"
2019-10-31 22:29:42,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:27:45,"Floods in Africa, wildfires in Australia and USA this week, only some of the news in Today in disaster resilience (… https://t.co/CyxoLZRzmT"
2019-10-31 22:27:14,"Wishing everyone a happy+safe #Halloween 💜🎃
Sending prayers to my fellow Californians enduring these awful fires! T… https://t.co/1KjTWIAmPA"
2019-10-31 22:26:54,ICYMI: New laws will help communities prepare for future #wildfires. https://t.co/DteGzo31ck
2019-10-31 22:25:10,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 22:23:26,"Throughout California #Wildfires have sent more than 200,000 people fleeing from their homes and @musicforrelief is… https://t.co/tgnbmthd9H"
2019-10-31 22:21:41,"Apt to say ""BURN"" for this joke? #wildfires https://t.co/DOQn4EeshH"
2019-10-31 22:21:02,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-10-31 22:19:14,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:18:43,"RT @i_ameztoy: 🔴Lots of concurrent all-in-one events in this amazing #Himawari8 video captured between 20 &amp; 21 October 2019.

↖️ #Wildfires…"
2019-10-31 22:16:20,"RT @NightshiftWorkr: I don't why some of the media talk to victims of these fires almost immediately after losing everything, what do they…"
2019-10-31 22:15:38,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-10-31 22:15:37,"💔💔💔 Koalas, Port Macquarie, Australia
#wildfires
Hundreds of koalas are feared dead after a massive wildfire broke… https://t.co/kLXuYZBoCA"
2019-10-31 22:15:27,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:14:32,"I don't why some of the media talk to victims of these fires almost immediately after losing everything, what do th… https://t.co/trhKnodCW7"
2019-10-31 22:13:22,"Thanks to an aggressive response from first responders, the @Reagan_Library has been kept safe from the CA… https://t.co/cMl65wW6I1"
2019-10-31 22:08:18,RT @AmericanAir: We’re thinking of our friends in California and those affected by the #wildfires.
